id,query,label,complexity,recommended_llm,needs_followup,distractor_label,biomarkers,is_high_risk,has_biomarker
3196,Suggest plant-based alternatives high in iron for chronic kidney disease.,recommendation,5,Mistral,False,,['iron'],False,True
336,What should I eat if I have MCAD deficiency with carnitine 15 µmol/L?,therapy,5,Mistral,False,,[],True,False
3445,How can clinical dietitians use phytate composition data in patient care?,general,3,TinyLlama,True,,['phytate'],False,True
2271,How can clinical dietitians use phytate composition data in patient care?,general,2,TinyLlama,True,,['phytate'],False,True
1872,"In your view, which option contains greater protein digestibility: millet porridge or sorghum?",comparison,1,Mistral,True,,['protein'],False,True
1572,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,True,,['phytate'],True,True
500,What's the recommended daily iodine intake for pregnant women in Africa?,recommendation,4,Mistral,True,,[],False,False
2959,Describe the biochemical mechanisms of iron absorption.,general,3,Mistral,True,comparison,['iron'],False,True
2147,Design a dietary intervention for improving magnesium status in iron-deficiency anemia.,therapy,4,TinyLlama,False,,"['iron', 'magnesium']",True,True
2391,How do the biochemical impacts of fiber differ from protein in pediatric diets?,comparison,5,TinyLlama,False,recommendation,"['fiber', 'protein']",False,True
2738,Outline a clinical nutrition plan for managing type 2 diabetes with low-phytate foods.,therapy,5,Mistral,False,,['phytate'],True,True
3,How much zinc should a 3-year-old child with chronic diarrhea consume daily?,recommendation,5,Mistral,True,,['zinc'],False,True
1475,Propose a therapy combining dietary and supplement interventions for osteoporosis.,therapy,4,TinyLlama,True,,[],True,False
443,Compare protein quality of cowpea versus bambara nut using PDCAAS,comparison,3,TinyLlama,True,,['protein'],False,True
2956,Describe the biochemical mechanisms of vitamin D absorption.,general,1,Mistral,True,recommendation,['vitamin d'],False,True
1256,Which has higher protein digestibility: cassava flour or oats?,comparison,5,Mistral,False,,['protein'],False,True
389,Is it healthy to skip breakfast?,general,2,TinyLlama,True,recommendation,[],False,False
2838,Explain the relationship between the Food Composition Table and dietary assessment.,general,2,Mistral,False,,[],False,False
1508,Create a therapeutic diet for kidney stones based on the Food Composition Table.,therapy,5,Mistral,False,,[],True,False
38,Is palm oil or coconut oil better for vitamin E absorption?,comparison,2,TinyLlama,True,,[],False,False
3235,Advise a supplementation strategy for improving magnesium status in stunted growth.,recommendation,1,TinyLlama,True,,['magnesium'],False,True
3192,What is the best way to enhance magnesium absorption for adolescents?,recommendation,2,Mistral,True,,['magnesium'],False,True
696,Which traditional preparation—ogi or akamu—lowers phytate most?,comparison,4,Mistral,True,,['phytate'],False,True
3083,What shows more protein digestibility: brown rice or sorghum?,comparison,4,Mistral,False,,['protein'],False,True
1725,What is the best way to enhance calcium absorption for athletes?,recommendation,1,TinyLlama,True,comparison,['calcium'],False,True
2520,Which has higher protein digestibility: millet porridge or maize flour?,comparison,5,TinyLlama,False,,['protein'],False,True
1009,Can you explain the Krebs cycle in simple terms?,general,4,Mistral,False,,[],False,False
2004,Suggest plant-based alternatives high in zinc for malnutrition.,recommendation,5,Mistral,True,,['zinc'],False,True
3567,How should a patient with iron-deficiency anemia adjust their nutritional plan to improve zinc absorption?,therapy,4,Mistral,True,recommendation,"['iron', 'zinc']",True,True
1909,"In your view, which option shows more protein digestibility: millet porridge or yam flour?",comparison,5,TinyLlama,True,,['protein'],False,True
3594,What is the best way to enhance vitamin B12 absorption for adolescents?,recommendation,5,TinyLlama,True,general,[],False,False
1599,What is the role of phytates in human biochemistry?,general,1,TinyLlama,False,,['phytate'],False,True
129,What's the ideal iron intake for someone with hemochromatosis?,recommendation,5,Mistral,True,,['iron'],False,True
3426,Explain the relationship between the Food Composition Table and dietary assessment.,general,4,Mistral,True,,[],False,False
2668,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,Mistral,True,,['phytate'],True,True
2313,Contrast the effects of vitamin D and ascorbic acid on calcium absorption.,comparison,2,TinyLlama,False,general,"['calcium', 'vitamin d']",False,True
87,What's the recommended daily iodine intake for pregnant women in Africa?,recommendation,4,Mistral,True,,[],False,False
194,How much folate should someone with neural tube defect history consume daily?,recommendation,5,Mistral,True,,[],False,False
1426,Suggest foods from the Food Composition Table rich in calcium for elderly patients.,recommendation,3,TinyLlama,False,,['calcium'],False,True
54,Is roasted or boiled yam better for blood sugar control?,comparison,3,TinyLlama,True,,[],False,False
3173,Suggest foods from the Food Composition Table rich in vitamin B12 for athletes.,recommendation,1,TinyLlama,True,,[],False,False
3497,What is the role of phytates in human biochemistry?,general,2,TinyLlama,True,,['phytate'],False,True
977,Nutrition management recommendations for rheumatoid arthritis with tocilizumab treatment,therapy,5,Mistral,False,,[],True,False
3406,How can clinical dietitians use phytate composition data in patient care?,general,4,Mistral,True,,['phytate'],False,True
2117,How should a patient with type 2 diabetes adjust their nutritional plan to improve magnesium absorption?,therapy,2,Mistral,False,,['magnesium'],False,True
77,Compare protein quality: boiled vs roasted groundnuts,comparison,3,TinyLlama,True,,['protein'],False,True
1918,What contains greater protein digestibility: brown rice or maize flour?,comparison,1,Mistral,True,,['protein'],False,True
464,What's the recommended daily potassium intake for someone on diuretics?,recommendation,4,Mistral,True,,['potassium'],False,True
2245,How can clinical dietitians use phytate composition data in patient care?,general,3,TinyLlama,True,,['phytate'],False,True
1782,Design a dietary intervention for improving iron status in type 2 diabetes.,therapy,2,Mistral,False,general,['iron'],False,True
2359,Describe the biochemical mechanisms of iron absorption.,general,3,Mistral,True,comparison,['iron'],False,True
367,How much salt is in a teaspoon?,general,1,TinyLlama,False,recommendation,[],False,False
2896,How does zinc affect metabolic pathways in the human body?,general,3,Mistral,True,,['zinc'],False,True
1474,Create a therapeutic diet for celiac disease based on the Food Composition Table.,therapy,1,TinyLlama,False,,[],False,False
2345,How does zinc affect metabolic pathways in the human body?,general,5,Mistral,False,recommendation,['zinc'],False,True
232,What's the ideal protein intake for a 65kg Nigerian basketball player?,recommendation,4,Mistral,True,,['protein'],False,True
1259,Compare the effects of calcium carbonate and folic acid on calcium absorption.,comparison,2,Mistral,False,,['calcium'],False,True
1411,Recommend a supplementation strategy for improving calcium status in stunted growth.,recommendation,1,Mistral,False,,['calcium'],False,True
191,How much magnesium should someone with insulin resistance consume daily?,recommendation,4,Mistral,True,,['magnesium'],False,True
2741,Design a dietary intervention for improving magnesium status in celiac disease.,therapy,3,TinyLlama,True,,['magnesium'],False,True
483,How much iron should a breastfeeding woman consume daily?,recommendation,3,Mistral,True,,['iron'],False,True
551,What is the best diet for fatty liver disease?,therapy,4,Mistral,True,recommendation,[],True,False
188,How much iron should a vegetarian consume daily?,recommendation,3,Mistral,True,,['iron'],False,True
1440,Recommend dietary changes for reducing phytate intake in pregnant women.,recommendation,5,Mistral,False,,['phytate'],False,True
377,How much magnesium should I take for muscle cramps?,recommendation,4,Mistral,True,therapy,['magnesium'],False,True
2532,Suggest foods from the Food Composition Table rich in iron for adolescents.,recommendation,5,Mistral,True,,['iron'],False,True
3562,How should a patient with iron-deficiency anemia adjust their meal plan to improve iron absorption?,therapy,5,TinyLlama,True,comparison,['iron'],True,True
489,How does galactose-1-phosphate accumulation affect galactosemia patients?,general,4,Mistral,False,,[],False,False
464,How much homocysteine is considered dangerous for someone with homocystinuria?,recommendation,5,Mistral,True,,[],False,False
2008,Suggest plant-based alternatives high in calcium for osteoporosis.,recommendation,4,Mistral,False,,['calcium'],False,True
2537,Suggest foods from the Food Composition Table rich in vitamin B12 for elderly patients.,recommendation,4,TinyLlama,True,,[],False,False
1980,Suggest a supplementation strategy for improving calcium status in iron-deficiency anemia.,recommendation,3,TinyLlama,False,,"['calcium', 'iron']",False,True
2996,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,Mistral,False,comparison,['phytate'],True,True
3473,How does zinc affect metabolic pathways in the human body?,general,5,Mistral,False,,['zinc'],False,True
2922,Explain the relationship between the Food Composition Table and dietary assessment.,general,5,Mistral,True,comparison,[],False,False
2289,How does zinc affect metabolic pathways in the human body?,general,1,TinyLlama,True,,['zinc'],False,True
3354,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,1,TinyLlama,True,,['vitamin d'],False,True
2874,What is the role of phytates in human biochemistry?,general,4,Mistral,False,,['phytate'],False,True
804,What's the suggested daily iodine intake for breastfeeding women?,recommendation,4,Mistral,True,,[],False,False
1763,Suggest foods from the Food Composition Table rich in iron for elderly patients.,recommendation,4,TinyLlama,True,general,['iron'],False,True
43,Compare magnesium bioavailability: raw vs roasted pumpkin seeds,comparison,4,Mistral,True,,['magnesium'],False,True
781,What daily selenium intake is recommended for people with Keshan disease?,recommendation,5,Mistral,True,,[],False,False
1214,Compare vegetarian vs vegan for iron bioavailability in patients with anemia.,comparison,5,TinyLlama,True,,['iron'],False,True
1279,How do the biochemical impacts of oxalate differ from protein in pediatric diets?,comparison,1,Mistral,False,,['protein'],False,True
3524,How does iron affect metabolic pathways in the human body?,general,1,TinyLlama,False,therapy,['iron'],False,True
2742,Propose a therapy combining dietary and supplement interventions for iron-deficiency anemia.,therapy,2,TinyLlama,True,,['iron'],False,True
580,How much vitamin E is in a tablespoon of olive oil?,general,2,TinyLlama,False,recommendation,[],False,False
3136,Suggest foods from the Food Composition Table rich in zinc for adolescents.,recommendation,1,Mistral,False,,['zinc'],False,True
1945,Advise a supplementation strategy for improving zinc status in iron-deficiency anemia.,recommendation,3,Mistral,True,,"['iron', 'zinc']",False,True
